ObjectId,OObjectId,AcademicYear,AcademicPeriod
50920669,50000006,2025,004
50921681,50000008,2022,004
50921681,50000008,2024,004
50921701,50044345,2021,003
50921701,50044345,2021,004
50921701,50044345,2022,003
50921701,50044345,2022,004
50921701,50044345,2023,003
50921701,50044345,2023,004
50921710,50044345,2021,003
50921710,50044345,2021,004
50921710,50044345,2022,003
50921710,50044345,2022,004
50921710,50044345,2023,003
50921710,50044345,2023,004
50921743,50044345,2021,003
50921743,50044345,2021,004
50921743,50044345,2022,003
50921743,50044345,2022,004
50921743,50044345,2023,003
50921743,50044345,2023,004
50921792,50044345,2021,003
50921792,50044345,2021,004
50921792,50044345,2022,003
50921792,50044345,2022,004
50921792,50044345,2023,003
50921792,50044345,2023,004
50922405,50000003,2021,003
50922471,50000008,2021,004
50922471,50000008,2023,003
50922471,50000008,2023,004
50922481,50044345,2021,003
50922481,50044345,2021,004
50922481,50044345,2022,003
50922481,50044345,2022,004
50922481,50044345,2023,003
50922481,50044345,2023,004
50922493,50044345,2021,003
50922493,50044345,2021,004
50922493,50044345,2022,003
50922493,50044345,2022,004
50922493,50044345,2023,003
50922497,50044345,2022,004
50922497,50044345,2023,004
50922500,50044345,2021,003
50922500,50044345,2021,004
50922500,50044345,2022,003
50922500,50044345,2022,004
50922500,50044345,2023,003
50922500,50044345,2023,004
50922562,50044345,2021,003
50922562,50044345,2021,004
50922562,50044345,2022,003
50922562,50044345,2022,004
50922562,50044345,2023,003
50922562,50044345,2023,004
50922572,50044345,2021,003
50922572,50044345,2021,004
50922572,50044345,2022,003
50922572,50044345,2022,004
50922572,50044345,2023,003
50922572,50044345,2023,004
50922575,50044345,2021,003
50922575,50044345,2022,003
50922575,50044345,2023,003
50922586,50044345,2021,003
50922586,50044345,2021,004
50922586,50044345,2022,003
50922586,50044345,2022,004
50922586,50044345,2023,003
50922605,50000008,2021,003
50922605,50000008,2021,004
50922605,50000008,2022,003
50922605,50000008,2022,004
50922605,50000008,2023,003
50922605,50000008,2023,004
50922605,50000008,2024,003
50922605,50000008,2024,004
50922605,50000008,2025,003
50923076,50000003,2021,004
50923076,50000003,2022,004
50923076,50000003,2023,004
50923076,50000003,2024,004
50923077,50000003,2021,004
50923077,50000003,2023,004
50923077,50000003,2024,004
50923115,50000003,2021,004
50923115,50000003,2022,004
50923115,50000003,2023,004
50923115,50000003,2024,004
50923119,50000003,2021,004
50923119,50000003,2022,004
50923119,50000003,2024,004
50923121,50000003,2021,003
50923124,50000003,2021,004
50923125,50000003,2021,004
50923127,50000003,2021,004
50923128,50000003,2021,004
50923129,50000003,2021,004
50923134,50000003,2021,004
50923311,50000008,2021,004
50923311,50000008,2022,004
50923311,50000008,2023,004
50923311,50000008,2024,004
50923311,50000008,2025,004
50923344,50044345,2021,004
50923344,50044345,2022,004
50923344,50044345,2023,004
50923686,50000008,2022,004
50923686,50000008,2023,004
50923686,50000008,2024,004
50923714,50000976,2021,003
50923714,50000976,2021,004
50923714,50000976,2022,003
50923714,50000976,2022,004
50923714,50000976,2023,003
50923714,50000976,2023,004
50923714,50000976,2024,003
50923714,50000976,2024,004
50923714,50000976,2025,003
50924038,50000976,2021,003
50924490,50000008,2021,003
50924490,50000008,2022,003
50924490,50000008,2023,003
50924490,50000008,2024,003
50924490,50000008,2025,003
50925016,50000003,2021,003
50926160,50044345,2021,004
50926160,50044345,2023,004
50926778,50000008,2021,003
50926778,50000008,2022,003
50926778,50000008,2023,003
50926778,50000008,2024,003
50926778,50000008,2025,003
50926783,50000008,2021,003
50926783,50000008,2022,003
50926783,50000008,2023,003
50926784,50000008,2021,003
50926784,50000008,2022,003
50926784,50000008,2023,003
50926784,50000008,2024,003
50926784,50000008,2025,003
50926787,50000008,2021,003
50926787,50000008,2022,003
50926787,50000008,2023,003
50926787,50000008,2024,003
50926787,50000008,2025,003
50926790,50000008,2021,003
50926790,50000008,2022,003
50926790,50000008,2023,003
50926790,50000008,2024,003
50926790,50000008,2025,003
50926793,50000008,2021,003
50926793,50000008,2022,003
50926793,50000008,2023,003
50926793,50000008,2024,003
50926793,50000008,2025,003
50927809,50000976,2021,003
50927809,50000976,2021,004
50927809,50000976,2022,003
50927809,50000976,2022,004
50927809,50000976,2023,003
50927809,50000976,2023,004
50927809,50000976,2024,003
50927809,50000976,2024,004
50927809,50000976,2025,003
50929392,50000008,2021,004
50929392,50000008,2022,004
50929392,50000008,2023,004
50929392,50000008,2024,004
50930447,50000008,2021,004
50930447,50000008,2022,004
50930839,50000976,2021,003
50930839,50000976,2021,004
50930839,50000976,2022,003
50930839,50000976,2022,004
50930839,50000976,2023,003
50930839,50000976,2023,004
50930839,50000976,2024,003
50930839,50000976,2024,004
50930839,50000976,2025,003
50930844,50000976,2021,003
50930844,50000976,2021,004
50930844,50000976,2022,003
50930844,50000976,2022,004
50930844,50000976,2023,003
50930844,50000976,2023,004
50930844,50000976,2024,003
50930844,50000976,2024,004
50930844,50000976,2025,003
50931097,50000007,2021,003
50931097,50000007,2021,004
50931097,50000007,2022,003
50931097,50000007,2022,004
50931097,50000007,2023,003
50931097,50000007,2023,004
50931667,50000008,2021,004
50931667,50000008,2022,004
50931667,50000008,2023,004
50931667,50000008,2024,004
50931827,50000976,2021,003
50931827,50000976,2021,004
50931827,50000976,2022,003
50931827,50000976,2022,004
50931827,50000976,2023,003
50931827,50000976,2023,004
50931827,50000976,2024,003
50931827,50000976,2024,004
50931827,50000976,2025,003
50933025,50000007,2021,004
50933025,50000007,2022,004
50933025,50000007,2023,004
50933025,50000007,2024,004
50933025,50000007,2025,004
50933030,50000976,2021,003
50933030,50000976,2021,004
50933030,50000976,2022,003
50933030,50000976,2022,004
50933030,50000976,2023,003
50933030,50000976,2023,004
50933030,50000976,2024,003
50933030,50000976,2024,004
50933030,50000976,2025,003
50933260,50000976,2021,003
50933260,50000976,2021,004
50933260,50000976,2022,003
50933260,50000976,2022,004
50933260,50000976,2023,003
50933260,50000976,2023,004
50933260,50000976,2024,003
50933260,50000976,2024,004
50933260,50000976,2025,003
50933544,50000008,2021,004
50933544,50000008,2022,004
50933544,50000008,2023,004
50933544,50000008,2024,004
50933544,50000008,2025,004
50933548,50000008,2021,004
50933548,50000008,2022,004
50933548,50000008,2023,004
50933548,50000008,2024,004
50933548,50000008,2025,004
50933640,50044345,2021,003
50933640,50044345,2021,004
50933640,50044345,2022,003
50933640,50044345,2022,004
50933640,50044345,2023,003
50933640,50044345,2023,004
50933640,50044345,2024,003
50933640,50044345,2024,004
50933640,50044345,2025,003
50933640,50044345,2025,004
50933643,50000008,2021,004
50933643,50000008,2022,004
50933643,50000008,2023,004
50933643,50000008,2024,004
50933643,50000008,2025,004
50933741,50000008,2022,003
50933741,50000008,2023,003
50933741,50000008,2024,003
50933767,50000008,2024,003
50934423,50000008,2021,004
50934423,50000008,2022,004
50934423,50000008,2023,004
50934423,50000008,2024,004
50934465,50000008,2021,003
50934465,50000008,2021,004
50934465,50000008,2022,003
50934465,50000008,2022,004
50934465,50000008,2023,003
50934465,50000008,2023,004
50934465,50000008,2024,004
50934465,50000008,2025,004
50934764,50000151,2021,004
50934776,50000151,2022,003
50934782,50000151,2021,003
50935451,50000976,2021,004
50935451,50000976,2022,004
50935451,50000976,2023,004
50935451,50000976,2024,004
50935562,50000008,2021,003
50935562,50000008,2021,004
50935562,50000008,2022,003
50935823,50000007,2021,004
50935823,50000007,2022,004
50935823,50000007,2024,003
50935823,50000007,2025,003
50935938,50000151,2022,003
50935938,50000151,2022,004
50935938,50000151,2023,003
50935938,50000151,2023,004
50936012,50000007,2021,003
50936012,50000007,2022,003
50936012,50000007,2023,003
50936012,50000007,2024,004
50936012,50000007,2025,003
50936030,50000008,2021,004
50936030,50000008,2022,004
50936030,50000008,2023,004
50936030,50000008,2024,004
50936262,50000151,2021,004
50936501,50000003,2021,003
50936501,50000003,2022,003
50936501,50000003,2023,003
50936501,50000003,2024,003
50936501,50000003,2025,003
50936545,50000976,2021,004
50936843,50044345,2021,003
50936843,50044345,2021,004
50936843,50044345,2022,003
50936843,50044345,2022,004
50936843,50044345,2023,003
50936843,50044345,2023,004
50936843,50044345,2024,004
50936843,50044345,2025,003
50936895,50000008,2021,004
50936895,50000008,2022,004
50936895,50000008,2023,004
50936895,50000008,2024,004
50937250,50000976,2021,003
50937250,50000976,2021,004
50937250,50000976,2022,003
50937250,50000976,2022,004
50937250,50000976,2023,003
50937250,50000976,2023,004
50937250,50000976,2024,003
50937250,50000976,2024,004
50937250,50000976,2025,003
50937469,50000008,2021,004
50937469,50000008,2022,004
50937469,50000008,2023,004
50937469,50000008,2024,004
50937513,50000003,2021,004
50937657,50000003,2021,004
50937657,50000003,2022,004
50937657,50000003,2023,004
50937657,50000003,2024,004
50937682,50000008,2021,004
50937682,50000008,2022,004
50937835,50000008,2021,004
50937835,50000008,2022,004
50937835,50000008,2023,004
50937928,50000008,2021,004
50937928,50000008,2022,004
50937928,50000008,2023,004
50937928,50000008,2024,004
50938400,50000976,2021,004
50938704,50000976,2021,003
50938704,50000976,2021,004
50938704,50000976,2022,003
50938704,50000976,2022,004
50938704,50000976,2023,003
50938704,50000976,2023,004
50938704,50000976,2024,003
50938704,50000976,2024,004
50938704,50000976,2025,003
50938707,50000976,2021,003
50938707,50000976,2021,004
50938707,50000976,2022,003
50938707,50000976,2022,004
50938707,50000976,2023,003
50938707,50000976,2023,004
50938707,50000976,2024,003
50938707,50000976,2024,004
50938707,50000976,2025,003
50938710,50000008,2021,003
50938731,50000008,2023,003
50938950,50000976,2021,004
50939506,50000003,2021,004
50939652,50000002,2023,003
50939763,50000008,2021,003
50939771,50000008,2021,003
50939771,50000008,2022,003
50939771,50000008,2023,003
50939771,50000008,2024,003
50939771,50000008,2025,003
50939883,50000003,2021,004
50940325,50044345,2021,003
50940325,50044345,2021,004
50940537,50000976,2021,004
50940537,50000976,2022,004
50940537,50000976,2023,004
50940537,50000976,2024,004
50940590,50044345,2021,003
50940590,50044345,2021,004
50940590,50044345,2022,003
50940590,50044345,2022,004
50940590,50044345,2023,003
50940590,50044345,2023,004
50940590,50044345,2024,003
50940590,50044345,2024,004
50940590,50044345,2025,003
50940592,50044345,2021,003
50940592,50044345,2021,004
50940592,50044345,2022,003
50940592,50044345,2022,004
50940592,50044345,2023,003
50940592,50044345,2023,004
50940592,50044345,2024,003
50940592,50044345,2024,004
50940592,50044345,2025,003
50940594,50044345,2021,003
50940594,50044345,2021,004
50940594,50044345,2022,003
50940594,50044345,2022,004
50940594,50044345,2023,003
50940594,50044345,2023,004
50940594,50044345,2024,003
50940594,50044345,2024,004
50940594,50044345,2025,003
50940599,50044345,2021,003
50940599,50044345,2021,004
50940599,50044345,2022,003
50940599,50044345,2022,004
50940599,50044345,2023,003
50940599,50044345,2023,004
50940599,50044345,2024,003
50940599,50044345,2024,004
50940599,50044345,2025,003
50940604,50044345,2021,003
50940604,50044345,2021,004
50940604,50044345,2022,003
50940629,50000003,2021,003
50940630,50000003,2021,003
50940634,50000003,2021,003
50940684,50000008,2021,003
50940684,50000008,2022,003
50940684,50000008,2023,003
50940684,50000008,2024,003
50940684,50000008,2025,003
50940843,50000001,2021,003
50940843,50000001,2021,004
50940843,50000001,2022,003
50940843,50000001,2022,004
50940843,50000001,2023,003
50940903,50044345,2021,003
50940903,50044345,2021,004
50940903,50044345,2022,003
50940903,50044345,2022,004
50940907,50044345,2021,003
50940907,50044345,2023,003
50940907,50044345,2024,003
50940907,50044345,2025,003
50940922,50000007,2021,004
50940922,50000007,2022,004
50940922,50000007,2023,004
50940922,50000007,2024,004
50940923,50000007,2021,003
50940923,50000007,2021,004
50940923,50000007,2022,003
50940923,50000007,2022,004
50940923,50000007,2023,003
50940923,50000007,2023,004
50940923,50000007,2024,003
50940923,50000007,2024,004
50940923,50000007,2025,003
50940924,50000007,2021,003
50940924,50000007,2022,003
50940924,50000007,2023,003
50940924,50000007,2024,003
50940924,50000007,2025,003
50940925,50000007,2021,003
50940925,50000007,2021,004
50940925,50000007,2022,003
50940925,50000007,2022,004
50940925,50000007,2023,003
50940925,50000007,2023,004
50940925,50000007,2024,003
50940925,50000007,2024,004
50940925,50000007,2025,003
50940926,50000007,2021,004
50940926,50000007,2022,004
50940926,50000007,2023,004
50940926,50000007,2024,004
50940927,50000007,2021,003
50940927,50000007,2022,003
50940927,50000007,2023,003
50940927,50000007,2024,003
50940927,50000007,2025,003
50940928,50000007,2021,004
50940928,50000007,2022,004
50940928,50000007,2023,004
50940928,50000007,2024,004
50940930,50000007,2022,003
50940930,50000007,2024,003
50940931,50000007,2021,003
50940931,50000007,2021,004
50940931,50000007,2022,003
50940931,50000007,2022,004
50940931,50000007,2023,003
50940931,50000007,2023,004
50940931,50000007,2024,003
50940931,50000007,2024,004
50940931,50000007,2025,003
50940932,50000007,2021,003
50940932,50000007,2023,003
50940932,50000007,2025,003
50940933,50000007,2021,003
50940933,50000007,2022,003
50940933,50000007,2023,003
50940933,50000007,2024,003
50940933,50000007,2025,003
50940962,50000001,2021,003
50940962,50000001,2021,004
50940962,50000001,2022,003
50940962,50000001,2022,004
50940962,50000001,2023,003
50940967,50000001,2021,003
50940967,50000001,2022,003
50940967,50000001,2023,003
50940967,50000001,2024,003
50940967,50000001,2025,003
50940990,50000001,2021,003
50940990,50000001,2021,004
50940990,50000001,2022,003
50940990,50000001,2022,004
50940990,50000001,2023,003
50940990,50000001,2023,004
50940990,50000001,2024,003
50940990,50000001,2024,004
50940990,50000001,2025,003
50940991,50000001,2021,003
50940991,50000001,2021,004
50940991,50000001,2022,003
50940991,50000001,2022,004
50940991,50000001,2023,003
50940991,50000001,2023,004
50940991,50000001,2024,003
50940991,50000001,2024,004
50940991,50000001,2025,003
50940992,50000001,2021,003
50940992,50000001,2021,004
50940992,50000001,2022,003
50940992,50000001,2022,004
50940992,50000001,2023,003
50940992,50000001,2023,004
50940992,50000001,2024,003
50940992,50000001,2024,004
50940992,50000001,2025,003
50940994,50000001,2021,003
50940994,50000001,2021,004
50940994,50000001,2022,003
50940994,50000001,2022,004
50940994,50000001,2023,003
50940994,50000001,2023,004
50940994,50000001,2024,003
50940994,50000001,2024,004
50940994,50000001,2025,003
50940995,50000001,2021,003
50940995,50000001,2022,003
50940995,50000001,2023,003
50940995,50000001,2024,003
50940995,50000001,2025,003
50940996,50000001,2021,004
50940996,50000001,2022,004
50940996,50000001,2023,004
50940996,50000001,2024,004
50940997,50000001,2021,004
50940997,50000001,2022,004
50940997,50000001,2023,004
50940997,50000001,2024,004
50940998,50000001,2021,003
50940998,50000001,2021,004
50940998,50000001,2022,003
50940998,50000001,2022,004
50940998,50000001,2023,003
50940998,50000001,2023,004
50940998,50000001,2024,003
50940998,50000001,2024,004
50940998,50000001,2025,003
50940998,50000001,2025,004
50940999,50000001,2021,004
50940999,50000001,2022,004
50940999,50000001,2023,004
50940999,50000001,2024,004
50941000,50000001,2021,003
50941000,50000001,2022,003
50941000,50000001,2023,003
50941000,50000001,2024,003
50941000,50000001,2025,003
50941001,50000001,2021,003
50941001,50000001,2022,003
50941001,50000001,2023,003
50941001,50000001,2024,003
50941001,50000001,2025,003
50941002,50000001,2021,003
50941002,50000001,2021,004
50941002,50000001,2022,003
50941002,50000001,2022,004
50941002,50000001,2023,003
50941002,50000001,2023,004
50941002,50000001,2024,003
50941002,50000001,2024,004
50941002,50000001,2025,003
50941003,50000001,2021,003
50941003,50000001,2022,003
50941003,50000001,2023,003
50941003,50000001,2024,003
50941003,50000001,2025,003
50941004,50000001,2021,004
50941004,50000001,2022,004
50941004,50000001,2023,004
50941004,50000001,2024,004
50941006,50000001,2021,003
50941006,50000001,2022,003
50941006,50000001,2023,003
50941006,50000001,2024,003
50941006,50000001,2025,003
50941007,50000001,2021,003
50941007,50000001,2021,004
50941007,50000001,2022,003
50941007,50000001,2022,004
50941007,50000001,2023,003
50941007,50000001,2023,004
50941007,50000001,2024,003
50941007,50000001,2024,004
50941007,50000001,2025,003
50941007,50000001,2025,004
50941064,50000008,2021,004
50941064,50000008,2022,004
50941064,50000008,2023,004
50941064,50000008,2024,004
50941064,50000008,2025,004
50941068,50000008,2021,004
50941068,50000008,2022,004
50941068,50000008,2023,004
50941068,50000008,2024,004
50941068,50000008,2025,004
50941409,50000001,2021,003
50941409,50000001,2021,004
50941409,50000001,2022,003
50941409,50000001,2023,003
50941409,50000001,2024,003
50941409,50000001,2025,003
50941410,50000001,2021,003
50941410,50000001,2022,003
50941410,50000001,2023,003
50941410,50000001,2024,003
50941410,50000001,2025,003
50941411,50000001,2021,003
50941411,50000001,2021,004
50941411,50000001,2022,003
50941411,50000001,2022,004
50941411,50000001,2023,003
50941411,50000001,2023,004
50941411,50000001,2024,003
50941411,50000001,2024,004
50941411,50000001,2025,003
50941412,50000001,2021,003
50941412,50000001,2022,003
50941412,50000001,2023,003
50941412,50000001,2024,003
50941412,50000001,2025,003
50941413,50000001,2021,004
50941413,50000001,2022,003
50941413,50000001,2022,004
50941413,50000001,2024,004
50941415,50000001,2021,004
50941415,50000001,2022,004
50941415,50000001,2023,004
50941415,50000001,2024,004
50941416,50000001,2021,003
50941416,50000001,2021,004
50941416,50000001,2022,003
50941416,50000001,2022,004
50941416,50000001,2023,003
50941416,50000001,2023,004
50941416,50000001,2024,003
50941416,50000001,2024,004
50941416,50000001,2025,003
50941416,50000001,2025,004
50941417,50000001,2021,003
50941417,50000001,2021,004
50941417,50000001,2022,003
50941417,50000001,2022,004
50941417,50000001,2023,003
50941417,50000001,2023,004
50941417,50000001,2024,003
50941417,50000001,2024,004
50941418,50000001,2021,003
50941418,50000001,2021,004
50941418,50000001,2022,003
50941418,50000001,2022,004
50941418,50000001,2023,003
50941418,50000001,2023,004
50941418,50000001,2024,003
50941418,50000001,2024,004
50941418,50000001,2025,003
50941419,50000001,2021,003
50941419,50000001,2021,004
50941419,50000001,2022,003
50941419,50000001,2022,004
50941419,50000001,2023,003
50941419,50000001,2023,004
50941419,50000001,2024,003
50941419,50000001,2024,004
50941419,50000001,2025,003
50941420,50000001,2021,003
50941420,50000001,2021,004
50941420,50000001,2022,003
50941420,50000001,2022,004
50941420,50000001,2023,003
50941420,50000001,2023,004
50941420,50000001,2024,003
50941420,50000001,2024,004
50941420,50000001,2025,003
50941421,50000001,2021,003
50941421,50000001,2021,004
50941421,50000001,2022,003
50941421,50000001,2022,004
50941421,50000001,2023,003
50941421,50000001,2023,004
50941421,50000001,2024,003
50941421,50000001,2024,004
50941421,50000001,2025,003
50941422,50000001,2021,003
50941422,50000001,2022,003
50941422,50000001,2023,003
50941422,50000001,2024,003
50941422,50000001,2025,003
50941423,50000001,2021,003
50941423,50000001,2022,003
50941423,50000001,2023,003
50941423,50000001,2024,003
50941423,50000001,2025,003
50941424,50000001,2021,003
50941424,50000001,2021,004
50941424,50000001,2022,003
50941424,50000001,2022,004
50941424,50000001,2023,003
50941424,50000001,2023,004
50941424,50000001,2024,003
50941424,50000001,2024,004
50941424,50000001,2025,003
50941424,50000001,2025,004
50941559,50000007,2021,003
50941559,50000007,2022,003
50941559,50000007,2023,003
50941559,50000007,2024,003
50941559,50000007,2025,003
50941560,50000007,2021,003
50941560,50000007,2022,003
50941560,50000007,2023,003
50941560,50000007,2024,003
50941560,50000007,2025,003
50941561,50000007,2021,004
50941561,50000007,2022,004
50941562,50000007,2021,003
50941562,50000007,2023,003
50941562,50000007,2025,003
50941563,50000007,2021,004
50941563,50000007,2022,004
50941563,50000007,2023,004
50941564,50000007,2021,004
50941564,50000007,2022,004
50941564,50000007,2023,004
50941564,50000007,2024,004
50941565,50000007,2021,003
50941565,50000007,2022,003
50941565,50000007,2023,003
50941565,50000007,2024,003
50941565,50000007,2025,003
50941566,50000007,2021,003
50941566,50000007,2022,003
50941566,50000007,2023,003
50941566,50000007,2024,003
50941566,50000007,2025,003
50941567,50000007,2021,003
50941567,50000007,2021,004
50941567,50000007,2022,003
50941567,50000007,2022,004
50941567,50000007,2023,003
50941567,50000007,2023,004
50941567,50000007,2024,003
50941567,50000007,2024,004
50941567,50000007,2025,003
50941568,50000007,2021,004
50941568,50000007,2022,004
50941568,50000007,2023,004
50941568,50000007,2024,004
50941569,50000007,2021,004
50941569,50000007,2022,004
50941569,50000007,2023,004
50941569,50000007,2024,004
50941570,50000007,2021,004
50941570,50000007,2022,004
50941570,50000007,2023,004
50941570,50000007,2024,004
50941571,50000007,2021,004
50941571,50000007,2022,004
50941571,50000007,2023,004
50941571,50000007,2024,004
50941572,50000007,2021,003
50941572,50000007,2021,004
50941572,50000007,2022,003
50941572,50000007,2022,004
50941572,50000007,2023,003
50941572,50000007,2023,004
50941572,50000007,2024,003
50941572,50000007,2024,004
50941572,50000007,2025,003
50941573,50000007,2021,003
50941573,50000007,2022,003
50941573,50000007,2023,003
50941573,50000007,2024,003
50941573,50000007,2025,003
50941574,50000007,2021,004
50941574,50000007,2022,004
50941574,50000007,2023,004
50941574,50000007,2024,004
50941575,50000007,2021,004
50941575,50000007,2022,004
50941575,50000007,2023,004
50941575,50000007,2024,004
50941576,50000007,2021,003
50941576,50000007,2022,003
50941576,50000007,2023,003
50941576,50000007,2024,003
50941576,50000007,2025,003
50941577,50000007,2021,004
50941577,50000007,2022,004
50941577,50000007,2023,004
50941577,50000007,2024,004
50941578,50000007,2021,004
50941578,50000007,2022,004
50941578,50000007,2023,004
50941578,50000007,2024,004
50941579,50000007,2021,003
50941579,50000007,2022,003
50941579,50000007,2023,003
50941580,50000007,2021,004
50941580,50000007,2022,004
50941580,50000007,2023,004
50941580,50000007,2024,004
50941581,50000007,2021,003
50941581,50000007,2022,003
50941581,50000007,2023,003
50941581,50000007,2024,003
50941581,50000007,2025,003
50941582,50000007,2021,003
50941582,50000007,2022,003
50941582,50000007,2023,003
50941582,50000007,2024,003
50941582,50000007,2025,003
50941583,50000007,2022,004
50941584,50000007,2021,004
50941584,50000007,2022,004
50941584,50000007,2023,004
50941584,50000007,2024,004
50941585,50000007,2021,003
50941585,50000007,2022,003
50941585,50000007,2023,003
50941585,50000007,2024,003
50941585,50000007,2025,003
50941586,50000007,2021,004
50941586,50000007,2022,004
50941586,50000007,2023,004
50941586,50000007,2024,004
50941587,50000007,2021,004
50941587,50000007,2022,004
50941587,50000007,2023,004
50941587,50000007,2024,004
50941588,50000007,2021,003
50941588,50000007,2021,004
50941588,50000007,2022,003
50941588,50000007,2022,004
50941588,50000007,2023,003
50941588,50000007,2023,004
50941588,50000007,2024,003
50941588,50000007,2024,004
50941588,50000007,2025,003
50941589,50000007,2021,003
50941589,50000007,2021,004
50941589,50000007,2022,003
50941589,50000007,2022,004
50941589,50000007,2023,003
50941589,50000007,2023,004
50941589,50000007,2024,003
50941589,50000007,2024,004
50941589,50000007,2025,003
50941590,50000007,2021,003
50941590,50000007,2021,004
50941590,50000007,2022,003
50941590,50000007,2022,004
50941590,50000007,2023,003
50941590,50000007,2023,004
50941590,50000007,2024,003
50941590,50000007,2024,004
50941590,50000007,2025,003
50941591,50000007,2021,003
50941591,50000007,2021,004
50941591,50000007,2022,003
50941591,50000007,2022,004
50941591,50000007,2023,003
50941591,50000007,2023,004
50941591,50000007,2024,003
50941591,50000007,2024,004
50941591,50000007,2025,003
50941592,50000007,2021,004
50941592,50000007,2022,004
50941592,50000007,2023,004
50941592,50000007,2024,004
50941593,50000007,2021,003
50941593,50000007,2021,004
50941593,50000007,2022,003
50941593,50000007,2022,004
50941593,50000007,2023,003
50941593,50000007,2023,004
50941593,50000007,2024,003
50941593,50000007,2024,004
50941593,50000007,2025,003
50941593,50000007,2025,004
50941594,50000007,2021,003
50941594,50000007,2021,004
50941594,50000007,2022,003
50941594,50000007,2022,004
50941594,50000007,2023,003
50941594,50000007,2023,004
50941594,50000007,2024,003
50941594,50000007,2024,004
50941594,50000007,2025,003
50941594,50000007,2025,004
50941595,50000007,2021,003
50941595,50000007,2022,003
50941595,50000007,2023,003
50941595,50000007,2024,003
50941595,50000007,2025,003
50941596,50000007,2021,004
50941597,50000007,2022,003
50941598,50000007,2021,003
50941599,50000007,2021,003
50941599,50000007,2022,003
50941599,50000007,2023,003
50941599,50000007,2024,003
50941599,50000007,2025,003
50941600,50000007,2021,004
50941600,50000007,2022,004
50941600,50000007,2023,004
50941600,50000007,2024,004
50941601,50000007,2021,004
50941601,50000007,2022,004
50941601,50000007,2023,004
50941601,50000007,2024,004
50941602,50000007,2021,003
50941602,50000007,2022,003
50941602,50000007,2023,003
50941603,50000007,2021,004
50941603,50000007,2022,004
50941603,50000007,2023,004
50941603,50000007,2024,004
50941604,50000007,2021,003
50941604,50000007,2021,004
50941604,50000007,2022,003
50941604,50000007,2022,004
50941604,50000007,2023,003
50941604,50000007,2023,004
50941604,50000007,2024,003
50941604,50000007,2024,004
50941605,50000007,2021,003
50941605,50000007,2021,004
50941605,50000007,2022,003
50941605,50000007,2022,004
50941605,50000007,2023,003
50941605,50000007,2023,004
50941605,50000007,2024,003
50941605,50000007,2024,004
50941606,50000007,2021,003
50941606,50000007,2021,004
50941606,50000007,2022,003
50941606,50000007,2022,004
50941606,50000007,2023,003
50941606,50000007,2023,004
50941606,50000007,2024,003
50941606,50000007,2024,004
50941606,50000007,2025,003
50941607,50000007,2021,003
50941607,50000007,2021,004
50941607,50000007,2022,003
50941607,50000007,2022,004
50941607,50000007,2023,003
50941607,50000007,2023,004
50941607,50000007,2024,003
50941607,50000007,2024,004
50941607,50000007,2025,003
50941608,50000007,2021,003
50941608,50000007,2022,003
50941608,50000007,2023,003
50941609,50000007,2021,003
50941609,50000007,2022,003
50941609,50000007,2023,003
50941609,50000007,2024,003
50941609,50000007,2025,003
50941610,50000007,2021,004
50941610,50000007,2022,004
50941610,50000007,2023,004
50941610,50000007,2024,004
50941611,50000007,2021,003
50941611,50000007,2022,003
50941611,50000007,2023,003
50941611,50000007,2024,003
50941611,50000007,2025,003
50941612,50000007,2021,004
50941612,50000007,2022,004
50941612,50000007,2023,004
50941612,50000007,2024,004
50941613,50000007,2021,004
50941613,50000007,2022,004
50941613,50000007,2023,004
50941613,50000007,2024,004
50941614,50000007,2021,003
50941614,50000007,2022,003
50941614,50000007,2023,003
50941614,50000007,2024,003
50941614,50000007,2025,003
50941615,50000007,2021,004
50941615,50000007,2022,004
50941615,50000007,2023,004
50941615,50000007,2024,004
50941616,50000007,2021,003
50941616,50000007,2022,003
50941616,50000007,2023,003
50941616,50000007,2024,003
50941616,50000007,2025,003
50941617,50000007,2021,003
50941617,50000007,2021,004
50941617,50000007,2022,003
50941617,50000007,2022,004
50941617,50000007,2023,003
50941617,50000007,2023,004
50941617,50000007,2024,003
50941617,50000007,2024,004
50941617,50000007,2025,003
50941618,50000007,2021,003
50941618,50000007,2021,004
50941618,50000007,2022,003
50941618,50000007,2022,004
50941618,50000007,2023,003
50941618,50000007,2023,004
50941618,50000007,2024,003
50941618,50000007,2024,004
50941618,50000007,2025,003
50941619,50000007,2021,003
50941619,50000007,2021,004
50941619,50000007,2022,003
50941619,50000007,2022,004
50941619,50000007,2023,003
50941619,50000007,2023,004
50941619,50000007,2024,003
50941619,50000007,2024,004
50941619,50000007,2025,003
50941620,50000007,2021,003
50941620,50000007,2021,004
50941620,50000007,2022,003
50941620,50000007,2022,004
50941620,50000007,2023,003
50941620,50000007,2023,004
50941620,50000007,2024,003
50941620,50000007,2024,004
50941620,50000007,2025,003
50941621,50000007,2021,003
50941621,50000007,2022,003
50941621,50000007,2023,003
50941621,50000007,2024,003
50941621,50000007,2025,003
50941622,50000007,2021,004
50941622,50000007,2022,004
50941622,50000007,2023,004
50941622,50000007,2024,004
50941623,50000007,2021,004
50941623,50000007,2022,004
50941623,50000007,2023,004
50941623,50000007,2024,004
50941624,50000007,2021,003
50941624,50000007,2022,003
