ObjectId,AcademicYear,AcademicPeriod
51039103,2022,004
51039103,2023,003
51039103,2023,004
51039103,2024,003
51039103,2024,004
51039103,2025,003
51039168,2021,003
51039296,2021,003
51039296,2022,003
51039502,2021,004
51039502,2022,004
51039502,2023,004
51039502,2024,004
51039840,2021,004
51039840,2022,004
51039840,2023,004
51039840,2024,004
51039840,2025,004
51040134,2021,003
51040134,2022,003
51040134,2023,003
51040134,2024,003
51040134,2025,003
51040322,2021,004
51040322,2022,004
51040322,2023,004
51040322,2024,004
51041117,2021,004
51041117,2022,004
51041117,2023,004
51041118,2021,004
51041118,2022,004
51041118,2023,004
51041119,2021,004
51041119,2022,004
51041119,2023,004
51041124,2021,004
51041699,2021,004
51041699,2022,004
51041699,2023,004
51041699,2024,004
51041755,2021,003
51041755,2021,004
51041755,2022,003
51041755,2022,004
51041828,2021,003
51041828,2021,004
51041828,2022,003
51041828,2022,004
51041828,2023,004
51041828,2024,003
51041828,2024,004
51041828,2025,004
51041904,2021,004
51041904,2023,003
51041904,2024,003
51042114,2021,004
51042114,2022,004
51042114,2023,004
51042114,2024,004
51042188,2021,003
51042188,2022,003
51042243,2021,003
51042243,2022,003
51042243,2023,003
51042243,2024,003
51042243,2025,003
51042246,2021,003
51042246,2021,004
51042246,2022,003
51042246,2022,004
51042246,2023,003
51042246,2023,004
51042246,2024,003
51042246,2024,004
51042246,2025,003
51042484,2021,004
51042484,2022,004
51042484,2023,004
51042484,2024,004
51042638,2021,004
51043024,2021,004
51043024,2022,004
51043024,2023,004
51043024,2024,004
51043027,2021,004
51043027,2022,004
51043027,2023,004
51043027,2024,004
51043116,2021,004
51043116,2022,004
51043116,2023,004
51043116,2024,004
51043116,2025,003
51043383,2021,003
51043383,2021,004
51043383,2022,003
51043383,2022,004
51043383,2023,003
51043383,2023,004
51043383,2024,003
51043383,2024,004
51043383,2025,003
51043436,2021,003
51043436,2022,003
51043436,2023,003
51043436,2024,003
51043436,2025,003
51043438,2021,003
51043438,2021,004
51043438,2022,003
51043438,2022,004
51043438,2023,003
51043438,2023,004
51043438,2024,003
51043438,2024,004
51043438,2025,003
51043681,2021,003
51043681,2022,003
51043681,2023,003
51043681,2024,003
51043681,2025,003
51043765,2022,003
51043805,2021,004
51043805,2022,004
51043805,2023,004
51043827,2021,004
51043827,2022,004
51043827,2023,004
51043827,2024,004
51043853,2022,003
51043856,2025,003
51044071,2021,004
51044128,2021,004
51044128,2022,003
51044128,2022,004
51044128,2023,003
51044128,2023,004
51044128,2024,003
51044128,2024,004
51044128,2025,003
51044128,2025,004
51044129,2021,003
51044129,2022,003
51044130,2021,004
51044131,2021,004
51044131,2022,003
51044131,2022,004
51044131,2023,003
51044131,2023,004
51044131,2024,003
51044131,2024,004
51044131,2025,003
51044131,2025,004
51044222,2022,003
51044344,2024,003
51044358,2021,003
51044358,2022,003
51044358,2022,004
51044358,2023,003
51044358,2023,004
51044358,2024,003
51044358,2024,004
51044358,2025,003
51044364,2021,004
51044364,2022,003
51044364,2022,004
51044364,2023,003
51044364,2023,004
51044364,2024,003
51044364,2024,004
51044364,2025,003
51044364,2025,004
51044365,2021,003
51044365,2022,003
51044366,2021,004
51044366,2022,004
51044367,2021,004
51044367,2022,003
51044367,2022,004
51044367,2023,003
51044367,2023,004
51044367,2024,003
51044367,2024,004
51044367,2025,003
51044367,2025,004
51044368,2021,003
51044368,2022,003
51044369,2021,004
51044369,2022,004
51044370,2021,004
51044370,2022,003
51044370,2022,004
51044370,2023,003
51044370,2023,004
51044370,2024,003
51044370,2024,004
51044370,2025,003
51044370,2025,004
51044371,2021,003
51044371,2022,003
51044372,2021,004
51044372,2022,004
51044373,2021,004
51044373,2022,003
51044373,2022,004
51044373,2023,003
51044373,2023,004
51044373,2024,003
51044373,2024,004
51044373,2025,003
51044373,2025,004
51044374,2021,003
51044374,2022,003
51044375,2021,004
51044375,2022,004
51044475,2021,003
51044862,2021,004
51044862,2022,004
51044862,2023,004
51045075,2021,004
51045075,2022,004
51045075,2023,004
51045075,2024,004
51045075,2025,004
51045076,2021,004
51045076,2022,004
51045076,2023,004
51045076,2024,004
51045076,2025,004
51045077,2021,003
51045077,2022,003
51045078,2021,004
51045078,2022,004
51045079,2021,004
51045079,2022,004
51045079,2023,004
51045079,2024,004
51045079,2025,004
51045080,2021,003
51045080,2022,003
51045081,2021,004
51045082,2021,004
51045082,2022,004
51045082,2023,004
51045082,2024,004
51045082,2025,004
51045083,2021,003
51045083,2022,003
51045109,2021,004
51045109,2022,004
51045110,2021,004
51045110,2022,004
51045110,2023,004
51045110,2024,004
51045110,2025,004
51045111,2021,003
51045111,2022,003
51045112,2021,004
51045112,2022,004
51045113,2021,004
51045113,2022,004
51045113,2023,004
51045113,2024,004
51045113,2025,004
51045114,2021,003
51045114,2022,003
51045115,2021,004
51045115,2022,004
51045116,2021,004
51045116,2022,004
51045116,2023,004
51045116,2024,004
51045116,2025,004
51045117,2021,003
51045117,2022,003
51045118,2021,004
51045118,2022,004
51045119,2021,004
51045119,2022,004
51045119,2023,004
51045119,2024,004
51045119,2025,004
51045120,2021,003
51045120,2022,003
51045121,2021,004
51045121,2022,004
51045122,2021,003
51045122,2021,004
51045122,2022,003
51045122,2022,004
51045122,2023,003
51045122,2023,004
51045122,2024,003
51045122,2024,004
51045122,2025,003
51045122,2025,004
51045123,2021,004
51045123,2022,003
51045123,2022,004
51045123,2023,003
51045123,2023,004
51045123,2024,003
51045123,2024,004
51045123,2025,004
51045191,2021,003
51045191,2022,003
51045191,2023,003
51045191,2024,003
51045191,2025,003
51045280,2021,003
51045280,2022,003
51045280,2023,003
51045280,2024,003
51045281,2021,003
51045439,2021,004
51045439,2022,004
51045439,2023,004
51045439,2024,004
51045581,2021,003
51045581,2021,004
51045582,2021,003
51045582,2023,003
51045582,2024,003
51045582,2025,003
51045583,2021,004
51045583,2022,004
51045583,2023,004
51045583,2024,004
51045590,2021,004
51045590,2022,004
51045590,2023,004
51045590,2024,004
51045590,2025,004
51045596,2021,004
51045596,2022,004
51045596,2023,004
51045596,2024,004
51045596,2025,004
51045713,2021,004
51045721,2021,004
51045721,2022,004
51045721,2023,004
51045721,2024,004
51045721,2025,004
51045746,2021,004
51045746,2022,003
51045746,2022,004
51045746,2023,003
51045746,2023,004
51045784,2021,003
51045784,2022,003
51045784,2023,003
51045784,2024,003
51045784,2025,003
51045785,2021,003
51045785,2022,003
51045785,2023,003
51045785,2024,003
51045785,2025,003
51045786,2021,003
51045786,2022,003
51045786,2023,003
51045786,2024,003
51045786,2025,003
51045787,2021,003
51045787,2023,003
51045787,2025,003
51045788,2021,003
51045788,2022,003
51045788,2023,003
51045788,2024,003
51045788,2025,003
51045789,2021,003
51045789,2022,003
51045789,2023,003
51045789,2024,003
51045789,2025,003
51045790,2021,003
51045790,2022,003
51045790,2023,003
51045790,2024,003
51045790,2025,003
51045791,2021,003
51045791,2022,003
51045791,2023,003
51045791,2024,003
51045791,2025,003
51045792,2021,004
51045792,2022,004
51045792,2023,004
51045792,2024,004
51045793,2021,003
51045793,2022,003
51045793,2023,003
51045793,2024,003
51045793,2025,003
51045794,2021,003
51045794,2022,003
51045794,2023,003
51045794,2024,003
51045795,2021,003
51045795,2022,003
51045795,2023,003
51045795,2024,003
51045795,2025,003
51045796,2021,003
51045796,2022,003
51045796,2023,003
51045796,2024,003
51045796,2025,003
51045797,2021,003
51045797,2022,003
51045797,2023,003
51045797,2024,003
51045797,2025,003
51045798,2021,003
51045798,2022,003
51045798,2023,003
51045798,2024,003
51045798,2025,003
51045799,2021,003
51045799,2022,003
51045799,2023,003
51045799,2024,003
51045799,2025,003
51045800,2021,003
51045800,2022,003
51045800,2023,003
51045800,2024,003
51045800,2025,003
51045801,2021,003
51045801,2022,003
51045801,2023,003
51045801,2024,003
51045801,2025,003
51045802,2021,003
51045802,2022,003
51045802,2023,003
51045802,2024,003
51045802,2025,003
51045803,2021,003
51045803,2022,003
51045803,2023,003
51045803,2024,003
51045803,2025,003
51045804,2021,003
51045804,2022,003
51045804,2023,003
51045804,2024,003
51045804,2025,003
51045805,2021,003
51045805,2022,003
51045805,2023,003
51045805,2024,003
51045805,2025,003
51045806,2021,003
51045806,2022,003
51045806,2023,003
51045806,2024,003
51045807,2021,003
51045807,2021,004
51045807,2022,003
51045807,2023,003
51045807,2024,003
51045807,2024,004
51045807,2025,003
51045807,2025,004
51045808,2021,003
51045808,2021,004
51045808,2022,003
51045808,2023,003
51045808,2024,003
51045808,2024,004
51045808,2025,003
51045808,2025,004
51045809,2021,004
51045809,2022,004
51045809,2023,004
51045809,2024,003
51045809,2024,004
51045809,2025,003
51045809,2025,004
51045810,2021,003
51045810,2022,003
51045811,2021,003
51045811,2021,004
51045811,2022,003
51045811,2022,004
51045811,2023,003
51045811,2023,004
51045811,2024,003
51045811,2024,004
51045811,2025,003
51045811,2025,004
51045812,2021,003
51045812,2021,004
51045812,2022,003
51045812,2022,004
51045812,2023,003
51045812,2023,004
51045812,2024,003
51045812,2024,004
51045812,2025,003
51045813,2021,003
51045813,2022,003
51045813,2023,003
51045813,2024,003
51045813,2025,003
51045813,2025,004
51045814,2021,003
51045814,2022,003
51045814,2023,003
51045814,2024,003
51045814,2025,003
51045815,2021,003
51045815,2022,003
51045815,2023,003
51045815,2024,003
51045815,2025,003
51045816,2021,003
51045816,2022,003
51045817,2021,004
51045817,2022,004
51046040,2021,004
51046040,2022,004
51046040,2023,004
51046040,2024,004
51046040,2025,004
51046132,2021,004
51046132,2022,004
51046132,2023,004
51046132,2024,004
51046132,2025,004
51046349,2021,004
51046349,2022,004
51046349,2023,004
51046349,2024,004
51046349,2025,004
51046354,2021,004
51046354,2022,004
51046354,2023,004
51046354,2024,004
51046539,2021,003
51046587,2021,004
51046587,2022,004
51046587,2023,004
51047390,2021,004
51047390,2022,004
51047390,2023,004
51047390,2024,004
51047862,2021,003
51047862,2021,004
51047862,2022,003
51047862,2022,004
51047862,2023,003
51047862,2023,004
51047862,2024,003
51047862,2024,004
51047862,2025,003
51048354,2021,004
51048354,2022,004
51048354,2023,004
51048354,2024,004
51048389,2021,003
51048446,2021,003
51048446,2022,003
51048446,2023,003
51048446,2024,003
51048446,2025,003
51048447,2021,004
51048447,2022,004
51048447,2023,004
51048447,2024,004
51048448,2021,003
51048448,2022,003
51048448,2023,003
51048448,2024,003
51048448,2025,003
51048449,2021,004
51048449,2022,004
51048449,2023,004
51048449,2024,004
51048611,2021,003
51048611,2022,004
51048775,2021,003
51048775,2023,003
51048775,2025,003
51048777,2021,004
51048777,2023,004
51048781,2021,004
51048809,2021,004
51048811,2021,004
51048812,2021,004
51048813,2022,004
51048814,2021,004
51048814,2022,004
51048815,2021,004
51048833,2021,003
51048833,2021,004
51048833,2022,003
51048833,2022,004
51048833,2023,003
51048833,2023,004
51048833,2024,003
51048833,2024,004
51048833,2025,003
51048884,2021,003
51048884,2021,004
51048884,2022,003
51048884,2023,003
51048884,2024,003
51048884,2025,003
51048939,2021,003
51048939,2021,004
51048939,2022,003
51048939,2022,004
51049040,2021,004
51049040,2022,004
51049040,2023,004
51049040,2024,004
51049040,2025,004
51049145,2021,003
51049145,2022,003
51049145,2023,003
51049145,2024,003
51049145,2025,003
51049146,2021,003
51049146,2022,003
51049146,2023,003
51049146,2024,003
51049146,2025,003
51049147,2021,003
51049147,2022,003
51049147,2023,003
51049147,2024,003
51049147,2025,003
51049148,2021,003
51049148,2022,003
51049148,2025,003
51049149,2021,003
51049149,2022,003
51049149,2023,003
51049149,2024,003
51049149,2025,003
51049150,2021,003
51049150,2022,003
51049150,2023,003
51049150,2024,003
51049150,2025,003
51049151,2021,004
51049151,2022,004
51049152,2021,003
51049152,2022,003
51049152,2023,003
51049152,2024,003
51049152,2025,003
51049153,2021,003
51049154,2021,003
51049154,2022,003
51049154,2023,003
51049154,2024,003
51049154,2025,003
51049155,2021,004
51049155,2022,004
51049155,2023,004
51049156,2023,003
51049156,2023,004
51049156,2024,003
51049156,2024,004
51049156,2025,003
51049157,2021,003
51049157,2022,003
51049157,2023,003
51049157,2024,003
51049157,2025,003
51049158,2021,003
51049158,2022,003
51049158,2023,003
51049158,2024,003
51049158,2025,003
51049159,2021,003
51049159,2023,003
51049159,2024,003
51049159,2025,003
51049160,2021,003
51049160,2022,003
51049160,2023,003
51049160,2024,003
51049160,2025,003
51049161,2021,003
51049161,2022,003
51049161,2023,003
51049161,2024,003
51049161,2025,003
51049162,2021,003
51049162,2022,003
51049162,2023,003
51049162,2024,003
51049162,2025,003
51049163,2021,003
51049164,2021,003
51049164,2022,003
51049164,2023,003
51049164,2024,003
51049164,2025,003
51049165,2021,003
51049165,2022,003
51049165,2023,003
51049165,2024,003
51049165,2025,003
51049166,2021,003
51049166,2022,003
51049166,2023,003
51049166,2024,003
51049166,2025,003
51049167,2021,003
51049167,2022,003
51049167,2023,003
51049167,2024,003
51049167,2025,003
51049168,2021,003
51049168,2023,003
51049168,2024,003
51049168,2025,003
51049169,2021,004
51049169,2022,004
51049169,2023,004
51049169,2024,004
51049170,2021,003
51049170,2022,003
51049170,2023,003
51049170,2024,003
51049170,2025,003
51049171,2021,003
51049171,2022,003
51049171,2023,003
51049171,2024,003
51049171,2025,003
51049172,2021,003
51049172,2021,004
51049172,2023,003
51049172,2024,003
51049172,2025,003
51049173,2021,003
51049173,2022,003
51049173,2023,003
51049173,2024,003
51049173,2025,003
51049174,2021,003
51049174,2022,003
51049174,2023,003
51049174,2024,003
51049174,2025,003
51049176,2021,003
51049176,2021,004
51049176,2022,003
51049176,2022,004
51049176,2023,003
51049176,2023,004
51049176,2024,003
51049176,2024,004
51049176,2025,003
51049176,2025,004
51049177,2021,003
51049177,2022,003
51049177,2023,003
51049177,2024,003
51049177,2025,003
51049178,2021,003
51049178,2022,003
51049178,2023,003
51049178,2024,003
51049178,2025,003
51049179,2021,003
51049179,2021,004
51049179,2022,003
51049179,2022,004
51049179,2023,003
51049179,2023,004
51049179,2024,003
51049179,2024,004
51049179,2025,003
51049180,2021,003
51049180,2022,003
51049180,2023,003
51049180,2024,003
51049180,2025,003
51049181,2021,003
51049181,2022,003
51049181,2023,003
51049181,2024,003
51049181,2025,003
51049182,2021,003
51049182,2022,003
51049182,2023,003
51049182,2024,003
51049182,2025,003
51049183,2021,003
51049183,2022,003
51049183,2023,003
51049183,2024,003
51049183,2025,003
51049185,2021,003
51049185,2022,003
51049185,2023,003
51049185,2024,003
51049185,2025,003
51049188,2021,003
51049188,2022,003
51049188,2023,003
51049188,2024,003
51049188,2025,003
51049189,2021,003
51049189,2021,004
51049189,2023,003
51049189,2025,003
51049688,2021,003
51049688,2022,003
51049703,2021,004
51049703,2022,004
51049703,2023,004
51049713,2021,004
51049713,2022,004
51049713,2023,004
51049713,2024,004
51049713,2025,004
51049829,2021,003
51049829,2021,004
51049829,2022,003
51049829,2022,004
51049829,2023,003
51049829,2023,004
51049829,2024,003
51049829,2024,004
51049829,2025,003
51050661,2021,003
51050661,2021,004
51050748,2021,003
51050748,2022,003
51050748,2023,003
51050748,2024,003
51050748,2025,003
51050751,2021,003
51050755,2021,003
51050871,2021,003
51051006,2021,004
51051006,2022,004
51051006,2023,003
51051489,2021,003
51051496,2021,003
51051499,2021,003
51051502,2021,003
51051591,2021,003
51051594,2021,003
51051597,2021,003
51051600,2021,003
51051604,2021,003
51051607,2021,003
51051660,2021,003
51051914,2021,003
51051914,2021,004
51051914,2022,003
51051914,2022,004
51051914,2023,003
51051914,2023,004
51051914,2024,003
51051914,2024,004
51051914,2025,003
51051926,2021,003
51051930,2021,003
51051933,2021,003
51052036,2021,003
51052038,2021,003
51052045,2021,003
51052048,2021,003
51052051,2021,003
51052054,2021,003
51052057,2021,003
51052080,2021,003
51052080,2021,004
51052080,2022,003
51052080,2022,004
51052080,2023,003
51052080,2023,004
51052080,2024,003
51052081,2021,003
51052081,2021,004
51052081,2022,003
51052081,2022,004
51052081,2023,003
51052081,2023,004
51052081,2024,003
51052081,2024,004
51052081,2025,003
51052082,2021,004
51052082,2022,003
51052082,2022,004
51052082,2023,003
51052082,2023,004
51052082,2024,003
51052082,2024,004
51052083,2021,004
51052083,2022,003
51052083,2022,004
51052083,2023,003
51052083,2023,004
51052083,2024,003
51052083,2024,004
51052083,2025,003
51052085,2021,003
51052200,2021,003
51052203,2021,003
51052257,2021,003
51052435,2021,003
51052440,2021,003
51052456,2021,003
51052459,2021,003
51052459,2021,004
51052459,2022,003
51052459,2023,003
51052459,2023,004
51052459,2024,003
51052459,2024,004
51052460,2021,003
51052460,2021,004
51052460,2022,003
51052460,2023,003
51052460,2023,004
51052460,2024,003
51052460,2024,004
51052536,2021,003
51052539,2021,003
51052542,2021,003
51052561,2021,003
51052600,2021,003
51052603,2021,003
51052608,2021,003
51052795,2021,003
51052805,2021,003
51052805,2021,004
51052864,2021,003
51052868,2021,003
51052871,2021,003
51052877,2021,003
51052877,2021,004
51052877,2022,003
51052980,2021,003
51053035,2021,003
51053045,2021,003
51053055,2021,003
51053055,2022,003
51053055,2023,003
51053084,2021,003
51053201,2021,003
51053207,2021,003
51053261,2021,003
51053262,2021,003
51053414,2021,004
51053417,2021,004
51053431,2021,003
51053507,2021,003
51053586,2021,003
51053594,2021,003
51053599,2021,003
51053641,2021,003
51053648,2021,004
51053653,2021,004
51053653,2022,004
51053653,2023,004
51053653,2024,004
51053694,2021,003
51053697,2021,003
51053700,2021,003
51053765,2021,003
51053963,2021,003
51053963,2021,004
51053963,2022,003
51053963,2023,003
51053963,2024,003
51053963,2025,003
51053973,2021,003
51053977,2021,003
51053977,2023,003
51053977,2024,003
51053977,2025,003
51054159,2021,003
51054162,2021,003
51054272,2021,003
51054279,2021,003
51054337,2021,003
51054546,2021,003
51054546,2021,004
51054546,2022,003
51054546,2022,004
51054546,2023,003
51054546,2023,004
51054546,2024,003
51054546,2024,004
51054595,2021,003
51054600,2021,003
51054600,2022,003
51054600,2023,003
51054600,2024,003
51054600,2025,003
51054609,2022,004
51054609,2023,004
51054609,2024,004
51054615,2021,004
51054615,2022,004
51054615,2023,004
51054615,2024,004
51054629,2021,003
51054631,2021,003
51054631,2021,004
51054631,2022,003
51054631,2022,004
51054631,2023,003
51054631,2024,003
51054710,2021,003
51054791,2021,003
51054804,2021,003
51054888,2021,003
51055104,2021,003
51055210,2021,003
51055213,2021,003
51055216,2021,003
51055220,2021,003
51055752,2021,003
51055770,2021,003
51055770,2021,004
51055770,2022,004
51055770,2023,003
51055770,2023,004
51055770,2024,003
51055770,2024,004
51056018,2021,003
51056018,2021,004
51056018,2022,003
51056018,2022,004
51056018,2023,003
51056018,2023,004
51056018,2024,003
51056018,2024,004
51056018,2025,003
51056018,2025,004
51056023,2021,003
51056023,2021,004
51056023,2022,003
51056023,2022,004
51056023,2023,003
51056023,2023,004
51056023,2024,003
51056023,2024,004
51056145,2021,003
51056145,2022,003
51056145,2023,003
51056145,2024,003
51056148,2022,003
51056232,2021,003
51056287,2021,003
51056287,2023,003
51056287,2025,003
51056601,2021,003
51056605,2021,003
51056608,2021,003
51056819,2021,003
51056819,2021,004
51056819,2022,003
51056819,2022,004
51056819,2023,003
51056819,2023,004
51056819,2024,003
51056819,2024,004
51056819,2025,003
51056819,2025,004
51057159,2021,004
51057581,2021,003
51057581,2022,003
51057581,2023,003
51057581,2024,003
51057581,2025,003
51057583,2021,004
51057583,2022,004
51057583,2023,004
51057583,2024,004
51057607,2021,003
51057607,2022,003
51057607,2023,003
51057607,2024,003
51057607,2025,003
51057649,2021,003
51057649,2022,003
51057649,2023,003
51057649,2024,003
51057649,2025,003
51057660,2021,003
51057660,2024,003
51057664,2021,003
51057664,2022,003
51057664,2023,003
51057667,2021,004
51057667,2022,004
51057670,2021,004
51057670,2022,004
51057670,2023,004
51057670,2024,004
51057672,2021,003
51057672,2022,003
51057672,2023,003
51057672,2024,003
51057672,2025,003
51057675,2021,003
51057675,2022,003
51057675,2023,003
51057675,2024,003
51057675,2025,003
51057678,2021,004
51057678,2022,004
51057678,2023,004
51057678,2024,004
51057680,2021,004
51057680,2022,004
51057680,2023,004
51057680,2024,004
51057682,2021,004
51057682,2022,004
51057682,2023,004
51057682,2024,004
51057702,2021,003
51057706,2021,003
51057784,2021,003
51057784,2022,003
51057784,2023,004
51057784,2024,004
51057786,2021,004
51057786,2022,004
51057786,2024,004
51057800,2021,003
51057807,2021,003
51057860,2021,003
51057864,2021,003
51057867,2021,003
51057871,2021,003
51057874,2021,003
51057882,2021,003
51057890,2021,003
51057929,2021,003
51057988,2021,003
51057994,2021,003
51058000,2021,003
51058004,2021,003
51058008,2021,003
51058040,2021,003
51058043,2021,003
51058046,2021,003
51058085,2021,003
51058085,2022,003
51058085,2023,003
51058085,2024,003
51058085,2025,003
51058088,2021,003
51058088,2022,003
51058088,2023,003
51058088,2024,003
51058088,2025,003
51058091,2021,003
51058091,2022,003
51058091,2023,003
51058091,2024,003
51058091,2025,003
51058136,2021,003
51058139,2021,003
51058144,2021,003
51058419,2021,003
51058422,2021,003
51058425,2021,003
51058621,2021,003
51058624,2021,003
51058627,2021,003
51058630,2021,003
51058633,2021,003
51058637,2021,003
51058641,2021,003
51058644,2021,003
51058648,2021,003
51058651,2021,003
51058654,2021,003
51058658,2021,003
51058684,2021,003
51058687,2021,003
51058690,2021,003
51058693,2021,003
51058696,2021,003
51058782,2021,003
51058786,2021,003
51058936,2021,003
51058939,2021,003
51058942,2021,003
51058959,2021,003
51058959,2022,003
51058959,2023,003
51058959,2024,003
51058959,2025,003
51058966,2021,003
51058969,2021,003
51058972,2021,003
51058975,2021,003
51058975,2021,004
51058978,2021,003
51058981,2021,003
51058985,2021,003
51058990,2021,003
51058993,2021,003
51058999,2021,003
51059001,2021,003
51059003,2021,003
51059006,2021,003
51059006,2022,003
51059006,2023,003
51059006,2024,003
51059006,2025,003
51059259,2021,003
51059262,2021,003
51059262,2021,004
51059265,2021,003
51059268,2021,003
51059433,2021,003
51059688,2021,003
51059691,2021,003
51059694,2021,003
51059702,2021,003
51059706,2021,003
51059748,2021,003
51059751,2021,003
51059754,2021,003
51059757,2021,003
51059761,2021,003
51059836,2021,003
51059858,2021,003
51059931,2021,003
51059937,2021,003
51059940,2021,003
51059942,2021,003
51059945,2021,003
51059949,2021,003
51059954,2021,003
51059957,2021,003
51059960,2021,003
51059963,2021,003
51059969,2021,003
51059973,2021,003
51059976,2021,003
51059979,2021,003
51059982,2021,003
51060010,2021,003
51060013,2021,003
51060016,2021,003
51060019,2021,003
51060039,2021,003
51060043,2021,003
51060074,2021,003
51060074,2023,003
51060074,2025,003
51060210,2021,003
51060213,2021,003
51060216,2021,003
51060219,2021,003
51060222,2021,003
51060228,2021,003
51060231,2021,003
51060234,2021,003
51060237,2021,003
51060335,2021,003
51060497,2021,003
51060504,2021,003
51060508,2021,003
51060511,2021,003
51060515,2021,003
51060519,2021,003
51060523,2021,003
51060527,2021,003
51060569,2021,003
51060573,2021,003
51060576,2021,003
51060579,2021,003
51060690,2021,003
51060697,2021,003
51060700,2021,003
51060703,2021,003
51060706,2021,003
51060735,2021,003
51060740,2021,003
51060743,2021,003
51060746,2021,003
51060749,2021,003
51060752,2021,003
51061005,2021,003
51061005,2021,004
51061005,2022,003
51061005,2022,004
51061005,2025,004
51061045,2021,003
51061048,2021,003
51061051,2021,003
51061054,2021,003
51061057,2021,003
51061078,2021,003
51061078,2021,004
51061078,2022,003
51061078,2022,004
51061078,2023,003
51061078,2023,004
51061078,2024,003
51061078,2024,004
51061078,2025,003
51061162,2021,003
51061165,2021,003
51061170,2021,003
51061173,2021,003
51061176,2021,003
51061182,2021,003
51061261,2021,003
51061264,2021,003
51061264,2022,004
51061264,2024,004
51061265,2021,003
51061269,2021,003
51061269,2021,004
51061269,2022,003
51061269,2022,004
51061269,2023,003
51061269,2023,004
51061269,2024,003
51061269,2024,004
51061278,2021,003
51061278,2021,004
51061278,2022,003
51061278,2022,004
51061278,2023,003
51061278,2023,004
51061278,2024,003
51061278,2024,004
51061278,2025,003
51061278,2025,004
51061293,2021,003
51061294,2021,003
51061295,2021,003
51061296,2021,003
51061297,2021,003
51061298,2021,003
51061300,2021,003
51061301,2021,003
51061302,2021,003
51061303,2021,003
51061304,2021,003
51061305,2021,003
51061306,2021,003
51061307,2021,003
51061308,2021,003
51061309,2021,003
51061309,2021,004
51061309,2022,003
51061309,2022,004
51061309,2023,003
51061309,2023,004
51061309,2024,003
51061309,2024,004
51061309,2025,003
51061312,2021,003
51061312,2021,004
51061312,2022,003
51061312,2022,004
51061312,2023,003
51061312,2023,004
51061312,2024,003
51061312,2024,004
51061313,2021,003
51061313,2021,004
51061313,2022,003
51061313,2022,004
51061313,2023,003
51061313,2023,004
51061313,2024,003
51061319,2021,003
51061322,2021,003
51061326,2021,003
51061329,2021,003
51061332,2021,003
51061355,2021,003
51061360,2021,003
51061363,2021,003
51061388,2021,003
51061415,2021,003
51061473,2021,003
51061476,2021,003
51061480,2021,003
51061503,2021,003
51061503,2021,004
51061503,2022,003
51061503,2022,004
51061503,2023,003
51061503,2023,004
51061503,2024,003
51061503,2024,004
51061503,2025,003
51061509,2021,003
51061512,2021,003
51061515,2021,003
51061518,2021,003
51061521,2021,003
51061525,2021,003
51061528,2021,003
51061809,2021,003
51061810,2021,003
51061811,2021,003
51061812,2021,003
51061813,2021,003
51061814,2021,003
51061815,2021,003
51061816,2021,003
51061817,2021,003
51061818,2021,003
51061819,2021,003
51061820,2021,003
51061821,2021,003
51061822,2021,003
51061823,2021,003
51061824,2021,003
51061825,2021,003
51061860,2021,003
51061863,2021,003
51061866,2021,003
51061920,2021,003
51061927,2021,003
51061930,2021,003
51061933,2021,003
51061937,2021,003
51061937,2021,004
51061937,2022,003
51061937,2022,004
51061937,2023,003
51061937,2023,004
51061937,2024,003
51061937,2024,004
51061937,2025,003
51061941,2021,003
51061944,2021,003
51061947,2021,003
51061950,2021,003
51061953,2021,003
51061957,2021,003
51062012,2021,003
51062012,2022,003
51062017,2021,003
51062017,2022,003
51062021,2021,003
51062026,2021,003
51062085,2021,003
51062088,2021,003
51062091,2021,003
51062096,2021,003
51062099,2021,003
51062105,2021,003
51062108,2021,003
51062121,2021,003
51062124,2021,003
51062127,2021,003
51062130,2021,003
51062133,2021,003
51062161,2021,003
51062164,2021,003
51062167,2021,003
51062170,2021,003
51062173,2021,003
51062176,2021,003
51062179,2021,003
51062182,2021,003
51062235,2021,003
51062238,2021,003
51062336,2021,003
51062339,2021,003
51062342,2021,003
51062345,2021,003
51062348,2021,003
51062351,2021,003
51062354,2021,003
51062357,2021,003
51062383,2021,003
51062411,2021,003
51062414,2021,003
51062435,2021,003
51062438,2021,003
51062441,2021,003
51062444,2021,003
51062447,2021,003
51062450,2021,003
51062454,2021,003
51062590,2021,003
51062590,2021,004
51062590,2022,003
51062611,2021,003
51062615,2021,003
51062621,2021,003
51062624,2021,003
51063070,2021,003
51063073,2021,003
51063076,2021,003
51063079,2021,003
51063082,2021,003
51063129,2021,003
51063135,2021,003
51063139,2021,003
51063142,2021,003
51063145,2021,003
51063149,2021,003
51063149,2022,003
51063152,2021,003
51063155,2021,003
51063183,2021,003
51063185,2021,003
51063188,2021,003
51063191,2021,003
51063194,2021,003
51063200,2021,003
51063204,2021,003
51063207,2021,003
51063209,2021,003
51063212,2021,003
51063235,2021,003
51063238,2021,003
51063242,2021,003
51063245,2021,003
51063250,2021,003
51063258,2021,003
51063298,2021,003
51063301,2021,003
51063306,2021,003
51063307,2021,003
51063307,2022,003
51063307,2023,003
51063307,2023,004
51063307,2024,003
51063307,2024,004
51063307,2025,003
51063325,2021,003
51063328,2021,003
51063379,2021,003
51063382,2021,003
51063393,2021,003
51063393,2021,004
51063393,2023,003
51063393,2024,003
